"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc0869c7c52aaf)","Receive Errors (lxc153d326fee8e)","Receive Errors (lxc15e7b9e08f6a)","Receive Errors (lxc1a9179a3c78a)","Receive Errors (lxc2eae32bd26e2)","Receive Errors (lxc3029e761caac)","Receive Errors (lxc4738a90bb62d)","Receive Errors (lxc47cf02e01200)","Receive Errors (lxc4891115b002a)","Receive Errors (lxc4cd1a6348196)","Receive Errors (lxc57a93b72bce5)","Receive Errors (lxc595b7d995309)","Receive Errors (lxc5b7056ada00e)","Receive Errors (lxc68675ff126a1)","Receive Errors (lxc89a861df6781)","Receive Errors (lxc8eacf33df192)","Receive Errors (lxc91684f5d75a2)","Receive Errors (lxc9441c396838b)","Receive Errors (lxc9edf229aa199)","Receive Errors (lxc_health)","Receive Errors (lxca0003cd2b493)","Receive Errors (lxca11ecf08273d)","Receive Errors (lxca5aef5474707)","Receive Errors (lxca628a586fdcc)","Receive Errors (lxcaf4e57eca9cb)","Receive Errors (lxcafe5bab5afc3)","Receive Errors (lxcb4ddad6a734f)","Receive Errors (lxccbfad65195f2)","Receive Errors (lxccd4442c762c4)","Receive Errors (lxcd07d9b092772)","Receive Errors (lxcd3fb53856a74)","Receive Errors (lxce70383cf2d73)","Receive Errors (lxcec9d0fdffcd5)","Receive Errors (lxcf37dd9c16b64)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0869c7c52aaf)","Receive Total (lxc153d326fee8e)","Receive Total (lxc15e7b9e08f6a)","Receive Total (lxc1a9179a3c78a)","Receive Total (lxc2eae32bd26e2)","Receive Total (lxc3029e761caac)","Receive Total (lxc4738a90bb62d)","Receive Total (lxc47cf02e01200)","Receive Total (lxc4891115b002a)","Receive Total (lxc4cd1a6348196)","Receive Total (lxc57a93b72bce5)","Receive Total (lxc595b7d995309)","Receive Total (lxc5b7056ada00e)","Receive Total (lxc68675ff126a1)","Receive Total (lxc89a861df6781)","Receive Total (lxc8eacf33df192)","Receive Total (lxc91684f5d75a2)","Receive Total (lxc9441c396838b)","Receive Total (lxc9edf229aa199)","Receive Total (lxc_health)","Receive Total (lxca0003cd2b493)","Receive Total (lxca11ecf08273d)","Receive Total (lxca5aef5474707)","Receive Total (lxca628a586fdcc)","Receive Total (lxcaf4e57eca9cb)","Receive Total (lxcafe5bab5afc3)","Receive Total (lxcb4ddad6a734f)","Receive Total (lxccbfad65195f2)","Receive Total (lxccd4442c762c4)","Receive Total (lxcd07d9b092772)","Receive Total (lxcd3fb53856a74)","Receive Total (lxce70383cf2d73)","Receive Total (lxcec9d0fdffcd5)","Receive Total (lxcf37dd9c16b64)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc0869c7c52aaf)","Transmit Errors (lxc153d326fee8e)","Transmit Errors (lxc15e7b9e08f6a)","Transmit Errors (lxc1a9179a3c78a)","Transmit Errors (lxc2eae32bd26e2)","Transmit Errors (lxc3029e761caac)","Transmit Errors (lxc4738a90bb62d)","Transmit Errors (lxc47cf02e01200)","Transmit Errors (lxc4891115b002a)","Transmit Errors (lxc4cd1a6348196)","Transmit Errors (lxc57a93b72bce5)","Transmit Errors (lxc595b7d995309)","Transmit Errors (lxc5b7056ada00e)","Transmit Errors (lxc68675ff126a1)","Transmit Errors (lxc89a861df6781)","Transmit Errors (lxc8eacf33df192)","Transmit Errors (lxc91684f5d75a2)","Transmit Errors (lxc9441c396838b)","Transmit Errors (lxc9edf229aa199)","Transmit Errors (lxc_health)","Transmit Errors (lxca0003cd2b493)","Transmit Errors (lxca11ecf08273d)","Transmit Errors (lxca5aef5474707)","Transmit Errors (lxca628a586fdcc)","Transmit Errors (lxcaf4e57eca9cb)","Transmit Errors (lxcafe5bab5afc3)","Transmit Errors (lxcb4ddad6a734f)","Transmit Errors (lxccbfad65195f2)","Transmit Errors (lxccd4442c762c4)","Transmit Errors (lxcd07d9b092772)","Transmit Errors (lxcd3fb53856a74)","Transmit Errors (lxce70383cf2d73)","Transmit Errors (lxcec9d0fdffcd5)","Transmit Errors (lxcf37dd9c16b64)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc0869c7c52aaf)","Receive Dropped (lxc153d326fee8e)","Receive Dropped (lxc15e7b9e08f6a)","Receive Dropped (lxc1a9179a3c78a)","Receive Dropped (lxc2eae32bd26e2)","Receive Dropped (lxc3029e761caac)","Receive Dropped (lxc4738a90bb62d)","Receive Dropped (lxc47cf02e01200)","Receive Dropped (lxc4891115b002a)","Receive Dropped (lxc4cd1a6348196)","Receive Dropped (lxc57a93b72bce5)","Receive Dropped (lxc595b7d995309)","Receive Dropped (lxc5b7056ada00e)","Receive Dropped (lxc68675ff126a1)","Receive Dropped (lxc89a861df6781)","Receive Dropped (lxc8eacf33df192)","Receive Dropped (lxc91684f5d75a2)","Receive Dropped (lxc9441c396838b)","Receive Dropped (lxc9edf229aa199)","Receive Dropped (lxc_health)","Receive Dropped (lxca0003cd2b493)","Receive Dropped (lxca11ecf08273d)","Receive Dropped (lxca5aef5474707)","Receive Dropped (lxca628a586fdcc)","Receive Dropped (lxcaf4e57eca9cb)","Receive Dropped (lxcafe5bab5afc3)","Receive Dropped (lxcb4ddad6a734f)","Receive Dropped (lxccbfad65195f2)","Receive Dropped (lxccd4442c762c4)","Receive Dropped (lxcd07d9b092772)","Receive Dropped (lxcd3fb53856a74)","Receive Dropped (lxce70383cf2d73)","Receive Dropped (lxcec9d0fdffcd5)","Receive Dropped (lxcf37dd9c16b64)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc0869c7c52aaf)","Transmit Dropped (lxc153d326fee8e)","Transmit Dropped (lxc15e7b9e08f6a)","Transmit Dropped (lxc1a9179a3c78a)","Transmit Dropped (lxc2eae32bd26e2)","Transmit Dropped (lxc3029e761caac)","Transmit Dropped (lxc4738a90bb62d)","Transmit Dropped (lxc47cf02e01200)","Transmit Dropped (lxc4891115b002a)","Transmit Dropped (lxc4cd1a6348196)","Transmit Dropped (lxc57a93b72bce5)","Transmit Dropped (lxc595b7d995309)","Transmit Dropped (lxc5b7056ada00e)","Transmit Dropped (lxc68675ff126a1)","Transmit Dropped (lxc89a861df6781)","Transmit Dropped (lxc8eacf33df192)","Transmit Dropped (lxc91684f5d75a2)","Transmit Dropped (lxc9441c396838b)","Transmit Dropped (lxc9edf229aa199)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca0003cd2b493)","Transmit Dropped (lxca11ecf08273d)","Transmit Dropped (lxca5aef5474707)","Transmit Dropped (lxca628a586fdcc)","Transmit Dropped (lxcaf4e57eca9cb)","Transmit Dropped (lxcafe5bab5afc3)","Transmit Dropped (lxcb4ddad6a734f)","Transmit Dropped (lxccbfad65195f2)","Transmit Dropped (lxccd4442c762c4)","Transmit Dropped (lxcd07d9b092772)","Transmit Dropped (lxcd3fb53856a74)","Transmit Dropped (lxce70383cf2d73)","Transmit Dropped (lxcec9d0fdffcd5)","Transmit Dropped (lxcf37dd9c16b64)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0869c7c52aaf)","Transmit Total (lxc153d326fee8e)","Transmit Total (lxc15e7b9e08f6a)","Transmit Total (lxc1a9179a3c78a)","Transmit Total (lxc2eae32bd26e2)","Transmit Total (lxc3029e761caac)","Transmit Total (lxc4738a90bb62d)","Transmit Total (lxc47cf02e01200)","Transmit Total (lxc4891115b002a)","Transmit Total (lxc4cd1a6348196)","Transmit Total (lxc57a93b72bce5)","Transmit Total (lxc595b7d995309)","Transmit Total (lxc5b7056ada00e)","Transmit Total (lxc68675ff126a1)","Transmit Total (lxc89a861df6781)","Transmit Total (lxc8eacf33df192)","Transmit Total (lxc91684f5d75a2)","Transmit Total (lxc9441c396838b)","Transmit Total (lxc9edf229aa199)","Transmit Total (lxc_health)","Transmit Total (lxca0003cd2b493)","Transmit Total (lxca11ecf08273d)","Transmit Total (lxca5aef5474707)","Transmit Total (lxca628a586fdcc)","Transmit Total (lxcaf4e57eca9cb)","Transmit Total (lxcafe5bab5afc3)","Transmit Total (lxcb4ddad6a734f)","Transmit Total (lxccbfad65195f2)","Transmit Total (lxccd4442c762c4)","Transmit Total (lxcd07d9b092772)","Transmit Total (lxcd3fb53856a74)","Transmit Total (lxce70383cf2d73)","Transmit Total (lxcec9d0fdffcd5)","Transmit Total (lxcf37dd9c16b64)"
2023-03-12 07:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.09,79.6,0,0.778,2.14,0,0.383,0,0,0.400,3.33,4.94,4.40,0.528,0.267,0,3.91,0,2.36,0.0611,0.278,0,0.317,0,0.100,11.8,0.544,0.0111,0.422,0.100,3.07,0,0.983,6.88,0,0.211,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.57,93.7,0,1.54,2.62,0,0.256,0,0,0.267,3.39,4.23,5.22,0.972,0.267,0,4.48,0,2.86,0.0611,0.444,0,0.383,0,0.206,12.8,0.989,0.0111,0.411,0.200,3.58,0,1.02,7.84,0,0.111,0.267
2023-03-12 07:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.03,78.1,0,0.778,2.53,0.00556,0.372,0,0,0.367,3.34,5.01,4.36,0.544,0.244,0,3.89,0,2.52,0.0500,0.278,0,0.317,0,0.100,11.4,0.533,0.0111,0.494,0.100,3.13,0,0.950,6.89,0,0.200,0.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.56,91.7,0,1.56,2.66,0,0.244,0,0,0.244,3.43,4.31,5.23,0.983,0.244,0,4.50,0,3.03,0.0500,0.444,0,0.383,0,0.200,12.7,0.989,0.0111,0.467,0.200,3.67,0,1,7.86,0,0.106,0.233
2023-03-12 07:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.06,81.1,0,0.783,2.20,0.00556,0.356,0,0,0.367,3.34,5.01,4.32,0.556,0.233,0,3.91,0,2.42,0.0500,0.272,0,0.317,0,0.100,11.7,0.544,0,0.433,0.100,3.18,0.00556,0.983,6.86,0,0.200,0.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.59,93.2,0,1.56,2.66,0,0.233,0,0,0.244,3.43,4.29,5.20,0.994,0.233,0,4.47,0,3.05,0.0500,0.444,0,0.383,0,0.200,12.7,0.994,0,0.406,0.200,3.76,0,1.02,7.83,0,0.100,0.233
2023-03-12 07:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,35.2,143,0,0.761,2.01,0,0.367,0,0,0.367,3.33,4.86,12.3,0.550,0.256,0,3.91,0,2.24,0.0500,0.283,0,0.317,0.378,1.94,11.7,0.550,0.272,0.467,0.100,3.13,0.00556,0.983,6.87,0,0.189,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,33.5,164,0,1.52,2.84,0,0.244,0,0,0.244,3.46,4.16,13.2,0.994,0.256,0.00556,4.44,0,3.06,0.0500,0.450,0,0.383,0.333,2.09,12.8,1,0.311,0.428,0.200,3.57,0,1.02,7.83,0,0.0944,0.244
2023-03-12 07:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.09,83.1,0,0.767,2.02,0,0.367,0,0,0.383,3.33,4.93,4.35,0.539,0.244,0,3.91,0,2.22,0.0500,0.289,0,0.317,0,0.100,12.0,0.544,0.00556,0.489,0.100,3.09,0,1.01,6.86,0,0.200,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.59,94.6,0,1.53,2.79,0,0.244,0,0,0.256,3.43,4.20,5.23,0.983,0.244,0.00556,4.46,0,3,0.0500,0.450,0,0.383,0,0.200,13,0.994,0,0.439,0.200,3.57,0,1.04,7.83,0,0.100,0.244
2023-03-12 07:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.21,82.5,0,0.761,1.94,0,0.383,0,0,0.383,3.33,4.85,4.39,0.544,0.255,0,3.89,0.00555,2.29,0.0500,0.283,0,0.317,0.00555,0.1000,11.7,0.544,0.00555,0.455,0.1000,3.24,0,0.966,6.89,0,0.189,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.72,94.1,0,1.52,2.85,0,0.255,0.00555,0,0.255,3.42,4.15,5.20,0.983,0.255,0,4.48,0,3.05,0.0500,0.444,0,0.383,0,0.200,13.0,0.994,0.00555,0.428,0.206,3.70,0,1.01,7.85,0,0.0944,0.267
2023-03-12 07:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.18,79.3,0,0.756,1.84,0,0.367,0,0,0.367,3.33,4.86,4.39,0.550,0.244,0,3.91,0,2.37,0.0611,0.278,0,0.328,0,0.100,11.8,0.539,0.0111,0.439,0.100,3.39,0,0.950,6.86,0,0.200,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.74,91.1,0,1.51,2.81,0,0.244,0,0,0.244,3.40,4.14,5.19,0.994,0.250,0,4.48,0,3.12,0.0611,0.439,0,0.394,0,0.200,12.9,0.989,0.0111,0.417,0.200,3.90,0,1,7.83,0,0.100,0.256
2023-03-12 07:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,6.07,81.6,0,0.772,2.23,0,0.400,0,0,0.383,3.33,4.94,4.43,0.550,0.256,0,3.89,0,2.70,0.0667,0.267,0,0.333,0,0.100,12.1,0.544,0,0.428,0.106,3.14,0,0.950,6.88,0,0.200,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,5.64,93.6,0,1.54,2.64,0,0.267,0,0,0.261,3.39,4.25,5.17,0.989,0.256,0,4.48,0,3.01,0.0667,0.433,0,0.400,0,0.200,12.9,0.989,0,0.411,0.200,3.56,0,1,7.84,0,0.100,0.256
2023-03-12 07:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,35.2,142,0,0.772,2.24,0,0.367,0,0,0.350,3.33,4.94,12.1,0.539,0.233,0,3.88,0,2.56,0.0667,0.267,0,0.328,0.383,1.94,11.8,0.544,0.267,0.506,0.100,3.27,0,0.983,6.86,0,0.200,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,33.3,163,0,1.54,2.59,0,0.244,0,0,0.233,3.41,4.27,13.2,0.989,0.233,0,4.49,0,2.83,0.0667,0.433,0,0.394,0.333,2.09,12.4,0.989,0.311,0.461,0.200,3.67,0,1.02,7.83,0,0.100,0.244
2023-03-12 07:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.3,88.1,0,0.767,1.99,0,0.350,0,0,0.350,3.33,4.93,6.87,0.550,0.233,0,3.90,0,2.57,0.0667,0.294,0,0.317,0.383,1.94,11.8,0.539,0.267,0.478,0.100,3.17,0,0.967,6.90,0,0.200,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,10.8,102,0,1.53,2.78,0,0.233,0,0,0.233,3.43,4.26,7.76,0.989,0.233,0,4.48,0,3.03,0.0667,0.456,0,0.383,0.333,2.09,12.7,0.989,0.311,0.444,0.200,3.66,0,1.01,7.86,0,0.100,0.222
2023-03-12 07:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,6.08,81.1,0,0.772,2.03,0,0.367,0.00556,0,0.367,3.33,4.94,4.31,0.550,0.256,0,3.89,0,2.33,0.0667,0.278,0,0.317,0,0.106,11.6,0.544,0,0.467,0.100,3.24,0,0.944,6.86,0,0.189,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,5.61,93.4,0,1.54,2.70,0,0.244,0,0,0.244,3.44,4.25,5.21,0.989,0.256,0,4.47,0,2.91,0.0667,0.439,0,0.383,0,0.200,12.5,0.989,0,0.439,0.200,3.72,0,1,7.83,0,0.0944,0.244
2023-03-12 07:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6.01,80,0,0.767,2.17,0,0.400,0,0,0.400,3.33,4.93,4.27,0.544,0.267,0,3.92,0,2.49,0.0667,0.267,0,0.328,0,0.100,11.3,0.544,0.0111,0.450,0.100,3.08,0,0.983,6.86,0,0.211,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.54,91.6,0,1.53,2.49,0,0.267,0,0,0.267,3.39,4.26,5.26,0.994,0.267,0,4.51,0,2.84,0.0667,0.433,0,0.394,0,0.200,12.5,0.989,0.0111,0.428,0.200,3.57,0,1.02,7.84,0,0.106,0.278
2023-03-12 07:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,6,82.5,0,0.767,2,0,0.383,0,0,0.383,3.33,4.93,4.30,0.550,0.256,0,3.91,0,2.27,0.0667,0.267,0,0.333,0,0.100,11.7,0.550,0,0.444,0.0944,3.12,0,1.02,6.86,0,0.200,0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,5.57,94.2,0,1.53,2.74,0,0.256,0,0,0.256,3.44,4.24,5.22,0.994,0.256,0,4.49,0,2.98,0.0667,0.433,0,0.400,0,0.200,12.7,0.989,0.00556,0.422,0.189,3.57,0.00556,1.04,7.85,0,0.100,0.244
2023-03-12 07:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,35.4,142,0,0.767,1.87,0,0.383,0,0,0.400,3.32,4.92,12.1,0.567,0.267,0,3.87,0,2.34,0.0667,0.289,0,0.328,0.417,1.94,11.6,0.544,0.267,0.444,0.100,3.16,0,0.950,6.88,0.00556,0.189,0.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,33.4,164,0,1.53,2.77,0,0.256,0,0,0.267,3.48,4.23,13.2,1.01,0.267,0,4.51,0,3.14,0.0667,0.450,0,0.394,0.333,2.17,12.6,0.989,0.383,0.422,0.200,3.62,0.00556,1,7.84,0.00556,0.0944,0.256
2023-03-12 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,15.8,99.9,0,0.750,2.12,0,0.383,0,0,0.383,3.33,4.83,7.83,0.539,0.267,0,3.89,0,2.29,0.0667,0.306,0,0.317,0.417,1.94,11.8,0.550,0.267,0.489,0.100,3.15,0,0.917,6.96,0.00556,0.189,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,15.0,113,0,1.50,2.84,0,0.256,0,0,0.256,3.45,4.18,8.83,0.983,0.267,0,4.52,0,3.16,0.0667,0.461,0,0.383,0.333,2.17,13.2,0.994,0.378,0.450,0.200,3.58,0,0.978,7.93,0.00556,0.0944,0.267
