"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf3de66de77bc)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf3de66de77bc)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf3de66de77bc)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf3de66de77bc)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)"
2023-03-22 23:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0.00556,22.7,111,0,0,0,0,0,1.67,0.406,0.383,0.367,0.539,0.383,0.200,0,6.11,0.317,0,0.206,2.70,0.0778,0.367,0,0.556,11.9,0.100,2.98,11.9,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.794,23.9,93.3,0.00556,0.00556,0,0,0,1.94,0.406,0.256,0.244,0.989,0.256,0.100,0,5.04,0.389,0,0.106,3.01,0.0778,0.244,0,0.989,12.8,0.200,3.20,12.9,0,0.694
2023-03-22 23:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,34.5,131,0,0,0,0,0.428,1.67,0.417,0.400,0.383,0.539,0.367,2.89,0,6.11,0.317,0,0.206,2.53,0.0833,0.383,0,0.544,11.2,0.100,2.92,12.2,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,34.6,115,0,0.00556,0,0,0.333,1.89,0.389,0.272,0.256,0.983,0.244,2.74,0,5.06,0.383,0,0.100,2.86,0.0833,0.256,0,0.983,12.8,0.200,3.13,12.9,0,0.889
2023-03-22 23:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,13.7,84.6,0,0,0,0,0,1.69,0.506,0.367,0.383,0.550,0.383,0.200,0,6.14,0.317,0,0.200,2.65,0.0778,0.383,0,0.550,10.8,0.100,3.02,11.9,0.00556,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,13.4,64.7,0,0,0,0,0,1.91,0.444,0.250,0.256,0.989,0.256,0.106,0,4.99,0.383,0,0.100,2.96,0.0778,0.256,0,0.989,13.0,0.200,3.25,12.9,0,0.606
2023-03-22 23:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,14.2,84.3,0,0,0,0.00556,0,1.68,0.450,0.400,0.383,0.533,0.383,0.200,0,6.09,0.328,0,0.200,2.74,0.0667,0.383,0,0.539,12.5,0.100,3.12,12.0,0.00556,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,15.1,72.3,0,0,0,0,0,1.90,0.422,0.267,0.256,0.983,0.256,0.106,0,5.04,0.394,0,0.100,3.04,0.0667,0.256,0,0.983,13.5,0.200,3.32,13.1,0,0.778
2023-03-22 23:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,0,13.0,85.8,0,0,0,0.00556,0,1.67,0.444,0.383,0.367,0.544,0.383,0.200,0,6.11,0.333,0,0.200,2.75,0.0667,0.383,0,0.533,11.7,0.100,3.12,12.2,0,0.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661,14.4,66.9,0,0,0,0,0,1.89,0.433,0.256,0.244,0.983,0.256,0.100,0,5.01,0.400,0,0.100,3.03,0.0667,0.256,0,0.983,12.6,0.200,3.28,13.4,0,0.767
2023-03-22 23:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,20.4,103,0,0,0,0,0,1.69,0.433,0.383,0.383,0.544,0.400,0.200,0,6.14,0.328,0,0.200,2.77,0.0722,0.383,0.00556,0.539,12.7,0.100,3.16,12.1,0,0.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,22.0,88.9,0,0,0,0,0,1.89,0.422,0.256,0.256,0.983,0.267,0.100,0,4.98,0.394,0,0.100,3.03,0.0722,0.256,0,0.983,13.3,0.200,3.25,13.2,0,0.606
2023-03-22 23:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,83.6,254,0,0,0,0,0.294,1.67,0.444,0.383,0.367,0.550,0.383,2.22,0,6.16,0.317,0,0.200,2.91,0.0889,0.367,0,0.528,11.3,0.100,3.18,11.9,0,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,83.2,240,0,0,0,0,0.256,1.90,0.411,0.256,0.244,0.994,0.256,2.10,0,5,0.383,0,0.100,3.18,0.0833,0.244,0,0.978,12.8,0.200,3.34,13.1,0,0.833
2023-03-22 23:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0,71.2,219,0,0.00556,0,0,0.861,1.63,0.444,0.383,0.367,0.556,0.372,6.24,0,6.13,0.322,0,0.200,2.78,0.0833,0.383,0,0.533,11.0,0.100,3.09,12.3,0,0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,70.7,201,0,0,0,0,0.756,1.94,0.406,0.256,0.244,1,0.250,6.07,0,5.02,0.389,0.00556,0.100,2.99,0.0833,0.256,0,0.983,12.9,0.200,3.24,13.2,0.00556,0.739
2023-03-22 23:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,14.1,83.7,0,0,0,0,0,1.65,0.489,0.383,0.367,0.544,0.383,0.200,0,6.10,0.328,0,0.200,2.89,0.0833,0.367,0,0.533,12.8,0.100,3.21,12.2,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,15.5,74.3,0,0,0,0,0,1.93,0.439,0.256,0.244,0.994,0.256,0.100,0.00556,5.02,0.394,0,0.100,3.11,0.0833,0.244,0,0.983,13.4,0.200,3.33,13.2,0,0.844
2023-03-22 23:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,13.0,84.2,0,0,0,0,0,1.67,0.494,0.400,0.389,0.544,0.367,0.206,0,6.12,0.333,0,0.200,2.86,0.0833,0.383,0,0.539,10.6,0.100,3.12,12.3,0,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,13.4,65.9,0,0,0,0,0,1.90,0.461,0.267,0.256,0.989,0.244,0.100,0,4.99,0.400,0,0.100,3.08,0.0833,0.256,0.00556,0.983,12.2,0.200,3.27,13.3,0,0.844
2023-03-22 23:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,14.4,86.1,0.00556,0,0,0,0,1.71,0.450,0.367,0.383,0.556,0.367,0.200,0,6.11,0.322,0,0.200,2.78,0.0722,0.367,0,0.544,12.4,0.100,3.15,12.0,0,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,15.1,72.1,0,0,0,0,0,1.88,0.417,0.244,0.256,0.983,0.244,0.100,0,5.04,0.389,0,0.100,3.03,0.0722,0.244,0,0.989,13.8,0.200,3.27,13.2,0,0.756
2023-03-22 23:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,13.7,85.8,0.00556,0,0,0,0,1.69,0.400,0.350,0.367,0.544,0.350,0.200,0,6.10,0.317,0,0.200,2.76,0.0667,0.350,0,0.556,11.2,0.100,3.21,12.2,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,14.1,67.3,0,0,0,0,0,1.88,0.383,0.233,0.244,0.983,0.233,0.100,0,5.07,0.383,0,0.100,3.07,0.0667,0.233,0,0.989,12.8,0.206,3.29,13.4,0,0.961
2023-03-22 23:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,33.8,131,0,0,0,0,0.389,1.67,0.467,0.367,0.367,0.533,0.367,2.89,0,6.11,0.317,0,0.200,2.62,0.0667,0.350,0,0.556,10.9,0.106,2.93,11.5,0,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,34.2,113,0,0,0,0,0.333,1.90,0.444,0.244,0.244,0.989,0.244,2.74,0,5.01,0.383,0,0.100,2.95,0.0667,0.233,0,0.983,12.8,0.206,3.09,12.7,0,0.661
2023-03-22 23:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0,14.2,81.4,0,0,0.00556,0,0,1.66,0.444,0.383,0.383,0.539,0.383,0.200,0,6.11,0.328,0,0.200,2.54,0.0667,0.383,0,0.539,11.9,0.106,2.96,11.5,0,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,14.7,68.6,0,0,0,0,0,1.93,0.428,0.256,0.256,0.983,0.256,0.100,0,5.01,0.394,0,0.100,2.88,0.0667,0.256,0,0.983,13.8,0.200,3.21,12.7,0,0.667
2023-03-22 23:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,13.3,84.4,0,0,0.00556,0,0,1.67,0.467,0.350,0.350,0.533,0.350,0.200,0,6.12,0.328,0,0.200,2.59,0.0667,0.356,0,0.533,11.1,0.100,2.88,12.0,0,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,13.8,65.0,0,0,0,0,0,1.92,0.439,0.233,0.239,0.978,0.233,0.100,0,5.02,0.394,0,0.100,2.97,0.0667,0.233,0,0.978,12.7,0.200,3.19,13.0,0,0.656
2023-03-22 23:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0,14.3,85.5,0,0,0,0,0,1.67,0.433,0.383,0.350,0.533,0.383,0.200,0,6.09,0.328,0,0.200,2.63,0.0722,0.372,0,0.539,12.9,0.100,2.91,12.5,0,0.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,15.6,72.9,0,0,0,0,0,1.89,0.389,0.256,0.239,0.972,0.256,0.100,0,5.03,0.394,0,0.100,2.99,0.0722,0.244,0,0.978,13.8,0.200,3.21,13.1,0,0.711
2023-03-22 23:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,13.2,81.9,0,0,0,0,0,1.67,0.494,0.400,0.400,0.539,0.400,0.200,0,6.08,0.317,0,0.200,2.62,0.0722,0.400,0,0.539,10.8,0.100,2.97,12.3,0,0.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,13.6,66.2,0,0,0,0,0,1.91,0.456,0.267,0.267,0.983,0.267,0.100,0,5.08,0.383,0,0.100,2.96,0.0722,0.267,0,0.983,12.6,0.200,3.27,12.9,0,0.744
2023-03-22 23:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,35.4,152,0,0,0,0,0.400,1.68,0.433,0.389,0.383,0.533,0.350,2.88,0,6.07,0.322,0,0.200,2.54,0.0722,0.383,0,0.539,12.8,0.100,2.84,11.9,0,0.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,36.0,119,0,0,0,0,0.333,1.92,0.422,0.256,0.256,0.983,0.233,2.76,0,5.08,0.389,0,0.100,2.91,0.0722,0.256,0,0.983,14.0,0.200,3.11,12.8,0,0.750
2023-03-22 23:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,13.7,103,0,0,0,0,0,1.66,0.467,0.367,0.367,0.539,0.350,0.200,0,6.14,0.333,0.00556,0.200,2.67,0.0667,0.333,0,0.533,11.1,0.100,2.92,12.4,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,13.9,66.4,0,0,0,0,0,1.92,0.433,0.244,0.244,0.983,0.233,0.100,0,5.01,0.400,0,0.100,3,0.0667,0.222,0,0.983,13.1,0.200,3.20,13.2,0,0.811
2023-03-22 23:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,14.0,85.9,0,0,0,0,0,1.67,0.483,0.383,0.383,0.544,0.383,0.200,0.00556,6.18,0.333,0,0.200,2.73,0.0667,0.383,0,0.556,10.8,0.100,3.03,12.0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,13.6,65.2,0,0,0,0,0,1.92,0.456,0.256,0.256,0.983,0.256,0.100,0,4.99,0.400,0,0.100,3.12,0.0667,0.256,0,0.994,13.1,0.200,3.36,13.2,0,0.911
