"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca2b0b9903cdc)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca2b0b9903cdc)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca2b0b9903cdc)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca2b0b9903cdc)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-21 13:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,12.7,171,0,2.53,0.433,0.478,0.306,0.450,7.63,0.561,4.43,0.00556,12.2,0.961,0.0611,1.54,0.950,0,3.39,2.86,0.383,0.317,0.822,3.83,0.556,0.100,3.61,0,0,0.350,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,11.3,194,0,2.87,0.289,0.511,0.450,0.300,9.29,0.994,5.25,0,12.3,1.14,0.0611,1.67,1.33,0,4.94,3.11,0.256,0.383,0.822,4.69,0.994,0.200,3.73,0,0,0.233,1.54,0
2023-03-21 13:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0,11.6,178,0,2.61,0.400,0.511,0.294,0.400,7.48,0.561,4.45,0,12.3,0.883,0.0667,1.55,0.944,0,3.43,3.01,0.417,0.317,0.878,4.13,0.550,0.100,3.37,0,0,0.417,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,10.1,188,0,2.96,0.267,0.544,0.450,0.267,9.03,0.989,5.26,0,12.5,1.05,0.0611,1.64,1.33,0,4.94,3.23,0.278,0.383,0.894,4.84,0.994,0.200,3.45,0,0.00556,0.278,1.50,0
2023-03-21 13:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,12.1,179,0,2.84,0.367,0.467,0.283,0.350,7.58,0.572,4.41,0,12.4,0.861,0.0667,1.53,0.944,0,3.39,3.23,0.400,0.317,0.933,4.18,0.550,0.100,3.52,0,0,0.417,1.29,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,10.6,192,0,3.09,0.244,0.511,0.444,0.239,9.29,0.994,5.24,0,12.8,1.04,0.0556,1.66,1.33,0.00556,4.71,3.38,0.267,0.383,0.944,5.29,0.994,0.200,3.67,0,0,0.278,1.44,0
2023-03-21 13:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,0.00556,32.3,189,0,2.78,0.350,0.450,0.272,0.350,7.36,0.556,12.2,0,12.4,0.861,0.0611,1.51,0.939,0,3.37,3.08,0.383,0.317,0.822,3.98,0.556,1.95,3.79,0,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,3.52,30.5,215,0,2.99,0.233,0.500,0.439,0.233,9.13,0.989,13.0,0.00556,12.7,1.06,0.0556,1.68,1.33,0,4.62,3.19,0.256,0.383,0.828,5.04,1,2.09,3.96,0,0,0.244,24.6,0
2023-03-21 13:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,12.1,186,0,2.74,0.333,0.500,0.333,0.333,7.63,0.544,4.42,0,12.5,0.844,0.0611,1.53,0.944,0,3.25,3.04,0.350,0.317,1.23,3.96,0.550,0.100,3.51,0,0.00556,0.350,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,10.5,211,0,3.03,0.222,0.539,0.461,0.222,9.51,0.989,5.28,0,13.0,1.04,0.0556,1.72,1.33,0,4.51,3.20,0.233,0.383,1.38,5.08,0.994,0.200,3.72,0,0,0.233,1.57,0
2023-03-21 13:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,12.1,172,0,2.58,0.333,0.461,0.311,0.333,7.67,0.544,4.47,0,12.1,1.02,0.0611,1.53,0.956,0,3.27,2.93,0.333,0.322,0.983,3.76,0.533,0.100,3.71,0,0,0.333,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,10.1,188,0,2.92,0.222,0.511,0.444,0.222,9.41,0.983,5.25,0,12.4,1.18,0.0556,1.68,1.33,0,4.60,3.16,0.222,0.389,0.989,4.93,0.983,0.200,3.87,0,0,0.222,1.53,0
2023-03-21 13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,11.4,171,0,2.59,0.367,0.517,0.300,0.367,7.42,0.544,4.47,0,12.4,0.894,0.0722,1.52,0.939,0,3.39,2.98,0.350,0.333,0.844,3.71,0.539,0.100,3.28,0,0,0.333,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,9.40,184,0,2.95,0.244,0.544,0.444,0.244,9.18,0.983,5.26,0,12.5,1.07,0.0611,1.66,1.33,0,5.01,3.21,0.233,0.400,0.850,4.84,0.983,0.200,3.41,0,0,0.222,1.43,0
2023-03-21 13:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0,12.4,186,0,2.63,0.383,0.439,0.311,0.367,7.62,0.556,4.46,0,12.7,0.867,0.0667,1.51,0.972,0,3.53,3.04,0.350,0.333,0.928,3.97,0.550,0.100,3.49,0,0,0.367,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,10.3,195,0,2.99,0.261,0.489,0.450,0.244,9.40,0.989,5.24,0,13.0,1.06,0.0556,1.70,1.34,0,5.05,3.31,0.233,0.400,0.939,5.16,0.983,0.200,3.60,0,0,0.244,1.42,0
2023-03-21 13:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10,0,33.7,198,0,2.73,0.367,0.450,0.311,0.367,7.47,0.550,12.2,0,12.3,0.872,0.0611,1.53,0.967,0,3.32,2.97,0.367,0.333,0.839,4.07,0.550,1.94,3.77,0,0,0.383,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10,30.8,219,0,3.01,0.250,0.500,0.444,0.244,9.26,0.989,13.0,0,12.6,1.07,0.0556,1.67,1.34,0,4.69,3.17,0.244,0.400,0.856,5.72,0.989,2.09,3.91,0,0,0.256,24.7,0
2023-03-21 13:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,21.1,183,0,2.60,0.350,0.494,0.289,0.367,7.51,0.550,8.14,0,12.1,0.861,0.0778,1.52,0.944,0,3.20,2.99,0.350,0.333,1.27,3.99,0.544,1.94,3.91,0,0,0.383,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,19.1,201,0,2.89,0.233,0.533,0.433,0.244,9.40,0.989,8.97,0,12.3,1.06,0.0667,1.67,1.32,0,4.43,3.24,0.233,0.400,1.51,5.33,0.989,2.09,4.12,0,0,0.256,7.88,0
2023-03-21 13:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,0,13.1,177,0,2.56,0.350,0.483,0.311,0.350,7.54,0.556,4.44,0,12.3,0.989,0.0667,1.54,0.928,0,3.26,3.04,0.383,0.328,1.20,3.94,0.544,0.100,3.76,0,0,0.383,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53,10.8,191,0,2.92,0.233,0.522,0.450,0.233,9.44,0.994,5.22,0,12.6,1.16,0.0667,1.66,1.31,0,4.38,3.32,0.256,0.394,1.36,5.53,0.983,0.200,3.88,0,0,0.256,1.50,0
2023-03-21 13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,12.1,172,0,2.53,0.367,0.528,0.306,0.367,7.41,0.539,4.49,0,12.4,0.867,0.0556,1.51,0.939,0,3.23,2.94,0.383,0.317,1.07,4.09,0.539,0.100,3.32,0,0,0.367,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,9.59,185,0,2.92,0.244,0.572,0.444,0.244,9.10,0.983,5.22,0,12.7,1.06,0.0611,1.69,1.31,0,4.66,3.23,0.256,0.383,1.21,5.64,0.978,0.200,3.47,0,0,0.244,1.47,0
2023-03-21 13:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,12.1,173,0.00556,2.59,0.383,0.467,0.294,0.383,7.63,0.544,4.44,0,12.3,0.828,0.0944,1.54,0.950,0,3.30,2.89,0.367,0.317,1.09,4.03,0.533,0.100,3.55,0,0,0.367,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,10.2,189,0,2.99,0.256,0.511,0.439,0.256,9.24,0.989,5.23,0,12.5,1.02,0.0778,1.66,1.33,0,4.64,3.16,0.244,0.383,1.25,5.24,0.978,0.200,3.64,0,0,0.244,1.55,0
2023-03-21 13:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,32.5,192,0,2.53,0.383,0.500,0.278,0.383,7.45,0.556,12.3,0,12.1,0.822,0.0722,1.55,0.939,0,3.31,2.93,0.383,0.328,0.944,3.98,0.556,1.94,3.91,0,0,0.383,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,30.5,216,0,2.89,0.256,0.533,0.439,0.256,9.21,0.989,12.9,0,12.4,1.02,0.0611,1.64,1.33,0,4.58,3.19,0.256,0.394,0.950,4.93,0.989,2.09,4.02,0,0,0.256,24.8,0
2023-03-21 13:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,0,32.9,191,0,2.49,0.383,0.483,0.294,0.400,7.52,0.561,12.1,0,12.3,0.850,0.0500,1.53,0.944,0,3.39,2.98,0.383,0.333,0.933,3.97,0.550,1.94,3.86,0,0,0.400,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,31.2,221,0,2.88,0.256,0.522,0.450,0.267,9.37,0.994,12.7,0,12.5,1.05,0.0500,1.67,1.33,0,4.82,3.21,0.256,0.400,0.928,5.13,0.983,2.09,3.93,0,0,0.267,23.8,0
2023-03-21 13:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,0,13.2,188,0,2.59,0.367,0.467,0.289,0.383,7.67,0.550,4.48,0,12.4,0.989,0.0444,1.53,0.939,0,3.41,3.04,0.383,0.322,0.928,4,0.556,0.100,3.90,0,0,0.400,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,11.2,196,0,2.94,0.244,0.511,0.433,0.256,9.58,1.01,5.29,0,12.6,1.18,0.0444,1.64,1.34,0,4.69,3.26,0.256,0.389,0.922,5.55,0.994,0.200,4.05,0,0,0.267,2.06,0
2023-03-21 13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,11.6,185,0,2.80,0.383,0.467,0.283,0.383,7.27,0.539,4.47,0,12.6,0.872,0.0889,1.54,0.944,0,3.21,3.12,0.383,0.317,0.839,4.06,0.567,0.100,3.32,0,0,0.400,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,9.61,185,0,3.06,0.256,0.511,0.433,0.256,9.24,0.983,5.26,0,12.9,1.06,0.0778,1.66,1.34,0,4.41,3.28,0.256,0.383,0.839,5.36,0.994,0.200,3.46,0,0,0.267,1.61,0
2023-03-21 13:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90,0,11.2,172,0,2.70,0.406,0.500,0.328,0.400,7.52,0.556,4.46,0,12.3,0.833,0.100,1.54,0.950,0,3.34,2.96,0.383,0.317,0.844,4.03,0.550,0.100,3.41,0,0,0.350,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90,10.1,189,0,3.03,0.267,0.533,0.461,0.267,9.35,0.994,5.27,0,12.5,1.03,0.0833,1.66,1.33,0,4.59,3.21,0.256,0.383,0.844,4.60,0.983,0.200,3.51,0,0,0.233,1.51,0
